energy_MeV,angle_deg,x_cm,y_cm,z_cm,cosz,etching_time_h,major_axis_um,minor_axis_um,depth_um,black_part,total_length_um,total_surface,projected_surface,developed,skipped_total
3.9143009001342266,67.9584674820916,-1.7850889669529206,1.3889634172227026,-0.55,0.9269120664744678,2.83,6.425032013339125,3.3379231671471095,0.4693033900443031,0.05806997834476023,6.425027651910378,17.455984004381808,16.854560480879645,True,0
5.744327722056353,78.37126815181881,-0.5482793965228389,2.4371168256875837,-0.55,0.9794742928276093,2.83,3.334597307533733,1.8394475872625624,0.14280547794456797,2.830151809200462e-08,3.3345957890150735,4.879178801369615,4.826897141322672,True,0
1.1498798090312512,33.784415685278375,-2.160595388857626,3.2492353036321644,-0.55,0.5560695691407295,2.83,7.018391748797123,1.9201331024025747,0.39317410646639606,0.11220809281532167,7.02638993637361,11.144533800068837,11.828841094464012,True,0
4.700865521597319,55.59022072218229,-0.6424994398773832,1.9188889933450541,-0.55,0.8250170573551323,2.83,1.1415052882958372,0.12601188450581344,0.019671380424731804,0.02853271824660297,1.1530217231287603,0.15119392396875833,0.16539657458441673,False,0
1.3945444068431678,65.81172184252276,-0.8674123891762435,3.222390826048213,-0.55,0.9122039610832626,2.83,11.506455495625834,9.269167894750911,4.532798831396033,0.5529705793329298,11.506441158408473,114.12275314193377,83.86556340329807,True,0
3.6206434610920324,71.05864500053917,-1.6111259668827893,1.660779995642331,-0.55,0.9458513150013887,2.83,6.89064715094112,4.989657024416566,1.0270690281788406,0.15130464886189857,6.890640289865907,29.20082365381926,27.051884425600974,True,0
2.27092578990018,81.986390328055,-1.6618241056235794,1.3393189457001602,-0.55,0.9902349825196436,2.83,9.055246759943948,8.810972165328895,3.4056607825052425,0.7440065231106723,9.055157088694411,78.94187954693233,62.67961919941257,True,0
5.704526757389083,75.23125165975941,-1.5203676173209992,2.22362142157852,-0.55,0.966962576225787,2.83,1.2312241584903816,0.12950621569637544,0.0030228301163680855,6.27869114539863e-06,1.2312254630728252,0.11886923624537704,0.1345142096711552,True,0
2.450434631775855,63.38681638696519,-1.3137303336038872,2.1569878016238886,-0.55,0.8940511849433913,2.83,9.273734945089494,6.048972872182079,1.5489562710378906,0.2146382495759523,9.273729539034312,49.31773203752588,44.08838453843878,True,0
1.1881833403880604,69.72242379697096,-0.3049678352301325,1.3136944899397043,-0.55,0.9380246426698502,2.83,12.226407533322444,10.724861588935433,7.114376598952279,0.8563906528236135,12.22637005350003,164.62872022368123,103.18554044153953,True,0
5.51735933406361,66.33282609303122,-1.8831440846866914,2.1260952680020395,-0.55,0.9158927283362767,2.83,0.8629393371250701,0.06976508383875671,0.005934778072553966,0.007354970887882752,0.8658351141915012,0.062446753730836774,0.0701537426805895,False,0
2.2495470271112206,49.7562885477278,-0.86109733443603,2.018965052861285,-0.55,0.7633033810803069,2.83,1.7280173653391884,0.13038392205878277,0.006635349739599682,0.0024515965776584453,1.728216704310744,0.19091088163377412,0.2155906540245767,False,0
0.7134117068927637,43.00929274686686,-1.775461480018784,1.1048553356203816,-0.55,0.682116968638899,2.83,14.057529657461696,9.904405975499534,1.8176684335585507,0.1900191195483518,14.057705595466578,113.89577250512289,109.25557282920725,True,0
2.589701644859943,40.80377058522334,-1.9287453740971932,3.4540502400752726,-0.55,0.6534704197587997,2.83,1.5579150400579547,0.17544309162722035,0.029738737989222355,0.04338282685675689,1.5753861443121964,0.22569859825515903,0.24541394616168236,False,0
3.4642118398089394,70.4302149158259,-1.6148236862533794,2.1018931671434835,-0.55,0.9422342220933272,2.83,7.1927208578509845,5.2391769473309004,1.1295478128259029,0.16783374829895403,7.192715169293843,32.164660922644394,29.60908032657923,True,0
5.752774713229214,71.80833281737053,-2.095260931951909,3.3433267671627993,-0.55,0.9500174659377091,2.83,0.6959180711849573,0.06029386109171481,0.0019750405857556323,0.0003294342090360087,0.6959578443291875,0.06492835083926554,0.07422757702575405,False,0
1.495500070887279,69.77991075913161,-0.9116543489286841,3.0369952342467887,-0.55,0.9383718954467464,2.83,10.934095150380761,9.401652381191445,4.383812881696612,0.5950754086890682,10.934074196869817,108.51156381607935,80.77676074026975,True,0
